300, 402, 2
301, 394, 10
302, 402, 2
303, 400, 4
304, 402, 2
305, 404, 0
306, 403, 1
307, 403, 1
310, 399, 5
311, 398, 6
312, 401, 3
313, 385, 19
314, 402, 2
315, 401, 3
316, 387, 17
317, 388, 16
320, 398, 6
321, 394, 10
322, 400, 4
323, 384, 20
324, 397, 7
325, 402, 2
326, 391, 13
327, 390, 14
330, 400, 4
331, 388, 16
332, 388, 16
333, 385, 19
334, 389, 15
335, 400, 4
336, 387, 17
337, 391, 13
340, 401, 3
341, 393, 11
342, 389, 15
343, 388, 16
344, 397, 7
345, 402, 2
346, 388, 16
347, 388, 16
350, 403, 1
351, 390, 14
352, 389, 15
353, 385, 19
354, 390, 14
355, 401, 3
356, 387, 17
357, 387, 17
360, 404, 0
361, 392, 12
362, 398, 6
363, 385, 19
364, 387, 17
365, 393, 11
366, 389, 15
367, 393, 11
370, 403, 1
371, 398, 6
372, 401, 3
373, 388, 16
374, 394, 10
375, 402, 2
376, 398, 6
377, 389, 15
400, 401, 3
401, 399, 5
402, 400, 4
403, 403, 1
404, 401, 3
405, 399, 5
406, 392, 12
407, 383, 21
410, 399, 5
411, 398, 6
412, 401, 3
413, 399, 5
414, 399, 5
415, 400, 4
416, 401, 3
417, 398, 6
420, 398, 6
421, 396, 8
422, 401, 3
423, 401, 3
424, 400, 4
425, 401, 3
426, 400, 4
427, 398, 6
430, 399, 5
431, 398, 6
432, 400, 4
433, 399, 5
434, 401, 3
435, 399, 5
436, 400, 4
437, 398, 6
440, 401, 3
441, 400, 4
442, 398, 6
443, 400, 4
444, 401, 3
445, 401, 3
446, 400, 4
447, 401, 3
450, 400, 4
451, 399, 5
452, 399, 5
453, 398, 6
454, 401, 3
455, 398, 6
456, 400, 4
457, 400, 4
460, 399, 5
461, 399, 5
462, 399, 5
463, 394, 10
464, 400, 4
465, 398, 6
466, 401, 3
467, 400, 4
470, 401, 3
471, 396, 8
472, 398, 6
473, 396, 8
474, 401, 3
475, 400, 4
476, 0, 404
477, 346, 58
500, 403, 1
501, 402, 2
502, 402, 2
503, 399, 5
504, 402, 2
505, 401, 3
506, 401, 3
507, 402, 2
510, 402, 2
511, 401, 3
512, 400, 4
513, 401, 3
514, 403, 1
515, 402, 2
516, 401, 3
517, 401, 3
520, 401, 3
521, 400, 4
522, 401, 3
523, 402, 2
524, 401, 3
525, 401, 3
526, 401, 3
527, 401, 3
530, 402, 2
531, 400, 4
532, 401, 3
533, 403, 1
534, 402, 2
535, 401, 3
536, 401, 3
537, 401, 3
540, 402, 2
541, 402, 2
542, 403, 1
543, 401, 3
544, 402, 2
545, 401, 3
546, 401, 3
547, 401, 3
550, 403, 1
551, 402, 2
552, 401, 3
553, 402, 2
554, 401, 3
555, 402, 2
556, 400, 4
557, 401, 3
560, 403, 1
561, 402, 2
562, 402, 2
563, 401, 3
564, 402, 2
565, 401, 3
566, 401, 3
567, 401, 3
570, 402, 2
571, 401, 3
572, 401, 3
573, 402, 2
574, 401, 3
575, 401, 3
576, 401, 3
577, 400, 4
600, 0, 404
601, 0, 404
602, 401, 3
603, 400, 4
604, 402, 2
605, 402, 2
606, 404, 0
607, 403, 1
610, 0, 404
611, 399, 5
612, 400, 4
613, 398, 6
614, 400, 4
615, 400, 4
616, 398, 6
617, 397, 7
620, 238, 166
621, 270, 134
622, 402, 2
623, 396, 8
624, 394, 10
625, 391, 13
626, 398, 6
627, 400, 4
630, 0, 404
631, 305, 99
632, 332, 72
633, 360, 44
634, 379, 25
635, 370, 34
636, 391, 13
637, 399, 5
640, 0, 404
641, 318, 86
642, 337, 67
643, 354, 50
644, 377, 27
645, 372, 32
646, 390, 14
647, 402, 2
650, 0, 404
651, 298, 106
652, 326, 78
653, 345, 59
654, 383, 21
655, 339, 65
656, 390, 14
657, 395, 9
660, 0, 404
661, 314, 90
662, 336, 68
663, 380, 24
664, 389, 15
665, 380, 24
666, 395, 9
667, 397, 7
670, 0, 404
671, 270, 134
672, 403, 1
673, 400, 4
674, 400, 4
675, 401, 3
676, 400, 4
677, 403, 1
700, 0, 404
701, 0, 404
702, 0, 404
703, 386, 18
704, 402, 2
705, 402, 2
706, 397, 7
707, 401, 3
710, 0, 404
711, 0, 404
712, 386, 18
713, 0, 404
714, 402, 2
715, 399, 5
716, 401, 3
717, 0, 404
720, 0, 404
721, 0, 404
722, 389, 15
723, 388, 16
724, 397, 7
725, 397, 7
726, 402, 2
727, 388, 16
730, 0, 404
731, 0, 404
732, 389, 15
733, 386, 18
734, 0, 404
735, 395, 9
736, 391, 13
737, 386, 18
740, 0, 404
741, 385, 19
742, 388, 16
743, 386, 18
744, 391, 13
745, 388, 16
746, 397, 7
747, 387, 17
750, 0, 404
751, 0, 404
752, 393, 11
753, 384, 20
754, 392, 12
755, 385, 19
756, 393, 11
757, 385, 19
760, 0, 404
761, 0, 404
762, 390, 14
763, 384, 20
764, 388, 16
765, 386, 18
766, 390, 14
767, 384, 20
770, 0, 404
771, 0, 404
772, 0, 404
773, 384, 20
774, 391, 13
775, 388, 16
776, 401, 3
777, 400, 4
800, 400, 4
801, 401, 3
802, 399, 5
803, 400, 4
804, 401, 3
805, 402, 2
806, 400, 4
807, 400, 4
810, 401, 3
811, 402, 2
812, 400, 4
813, 399, 5
814, 399, 5
815, 400, 4
816, 349, 55
817, 401, 3
820, 401, 3
821, 401, 3
822, 400, 4
823, 397, 7
824, 398, 6
825, 399, 5
826, 400, 4
827, 400, 4
830, 401, 3
831, 398, 6
832, 398, 6
833, 397, 7
834, 398, 6
835, 399, 5
836, 400, 4
837, 400, 4
840, 400, 4
841, 401, 3
842, 399, 5
843, 399, 5
844, 397, 7
845, 401, 3
846, 400, 4
847, 400, 4
850, 0, 404
851, 399, 5
852, 399, 5
853, 397, 7
854, 398, 6
855, 399, 5
856, 398, 6
857, 398, 6
860, 0, 404
861, 0, 404
862, 299, 105
863, 399, 5
864, 400, 4
865, 397, 7
866, 400, 4
867, 399, 5
870, 400, 4
871, 400, 4
872, 396, 8
873, 398, 6
874, 400, 4
875, 398, 6
876, 399, 5
877, 398, 6
900, 403, 1
901, 403, 1
902, 403, 1
903, 401, 3
904, 402, 2
905, 401, 3
906, 401, 3
907, 402, 2
910, 402, 2
911, 403, 1
912, 402, 2
913, 397, 7
914, 402, 2
915, 401, 3
916, 402, 2
917, 403, 1
920, 384, 20
921, 403, 1
922, 403, 1
923, 402, 2
924, 401, 3
925, 403, 1
926, 399, 5
927, 403, 1
930, 397, 7
931, 403, 1
932, 402, 2
933, 401, 3
934, 401, 3
935, 400, 4
936, 402, 2
937, 401, 3
940, 401, 3
941, 404, 0
942, 400, 4
943, 390, 14
944, 402, 2
945, 402, 2
946, 402, 2
947, 403, 1
950, 394, 10
951, 404, 0
952, 402, 2
953, 402, 2
954, 401, 3
955, 403, 1
956, 402, 2
957, 402, 2
960, 400, 4
961, 401, 3
962, 403, 1
963, 398, 6
964, 391, 13
965, 402, 2
966, 402, 2
967, 402, 2
970, 404, 0
971, 403, 1
972, 403, 1
973, 396, 8
974, 400, 4
975, 404, 0
976, 403, 1
977, 404, 0
1000, 400, 4
1001, 385, 19
1002, 391, 13
1003, 384, 20
1004, 399, 5
1005, 400, 4
1006, 388, 16
1007, 391, 13
1010, 400, 4
1011, 385, 19
1012, 387, 17
1013, 392, 12
1014, 400, 4
1015, 401, 3
1016, 399, 5
1017, 400, 4
1020, 400, 4
1021, 382, 22
1022, 392, 12
1023, 388, 16
1024, 401, 3
1025, 399, 5
1026, 400, 4
1027, 400, 4
1030, 397, 7
1031, 384, 20
1032, 389, 15
1033, 386, 18
1034, 397, 7
1035, 399, 5
1036, 400, 4
1037, 394, 10
1040, 389, 15
1041, 385, 19
1042, 390, 14
1043, 382, 22
1044, 389, 15
1045, 399, 5
1046, 399, 5
1047, 393, 11
1050, 397, 7
1051, 385, 19
1052, 391, 13
1053, 385, 19
1054, 399, 5
1055, 389, 15
1056, 386, 18
1057, 400, 4
1060, 401, 3
1061, 0, 404
1062, 384, 20
1063, 383, 21
1064, 388, 16
1065, 384, 20
1066, 0, 404
1067, 0, 404
1070, 402, 2
1071, 329, 75
1072, 401, 3
1073, 384, 20
1074, 390, 14
1075, 385, 19
1076, 357, 47
1077, 391, 13
1100, 399, 5
1101, 400, 4
1102, 401, 3
1103, 400, 4
1104, 401, 3
1105, 400, 4
1106, 401, 3
1107, 401, 3
1110, 398, 6
1111, 400, 4
1112, 400, 4
1113, 400, 4
1114, 401, 3
1115, 400, 4
1116, 400, 4
1117, 401, 3
1120, 398, 6
1121, 400, 4
1122, 401, 3
1123, 400, 4
1124, 400, 4
1125, 400, 4
1126, 400, 4
1127, 401, 3
1130, 400, 4
1131, 400, 4
1132, 400, 4
1133, 400, 4
1134, 400, 4
1135, 400, 4
1136, 401, 3
1137, 400, 4
1140, 399, 5
1141, 397, 7
1142, 400, 4
1143, 400, 4
1144, 401, 3
1145, 401, 3
1146, 400, 4
1147, 400, 4
1150, 399, 5
1151, 400, 4
1152, 400, 4
1153, 400, 4
1154, 399, 5
1155, 400, 4
1156, 400, 4
1157, 400, 4
1160, 398, 6
1161, 400, 4
1162, 399, 5
1163, 400, 4
1164, 400, 4
1165, 398, 6
1166, 401, 3
1167, 399, 5
1170, 400, 4
1171, 401, 3
1172, 400, 4
1173, 400, 4
1174, 399, 5
1175, 399, 5
1176, 398, 6
1177, 399, 5
1200, 404, 0
1201, 404, 0
1202, 404, 0
1203, 404, 0
1204, 404, 0
1205, 404, 0
1206, 404, 0
1207, 404, 0
1210, 404, 0
1211, 404, 0
1212, 404, 0
1213, 404, 0
1214, 404, 0
1215, 404, 0
1216, 404, 0
1217, 404, 0
1220, 404, 0
1221, 404, 0
1222, 404, 0
1223, 404, 0
1224, 404, 0
1225, 404, 0
1226, 404, 0
1227, 404, 0
1230, 404, 0
1231, 404, 0
1232, 404, 0
1233, 403, 1
1234, 404, 0
1235, 404, 0
1236, 404, 0
1237, 404, 0
1240, 404, 0
1241, 404, 0
1242, 404, 0
1243, 404, 0
1244, 404, 0
1245, 404, 0
1246, 403, 1
1247, 404, 0
1250, 404, 0
1251, 404, 0
1252, 404, 0
1253, 403, 1
1254, 403, 1
1255, 404, 0
1256, 404, 0
1257, 404, 0
1260, 404, 0
1261, 404, 0
1262, 404, 0
1263, 404, 0
1264, 404, 0
1265, 404, 0
1266, 404, 0
1267, 404, 0
1270, 404, 0
1271, 404, 0
1272, 404, 0
1273, 403, 1
1274, 404, 0
1275, 402, 2
1276, 403, 1
1277, 402, 2
1300, 404, 0
1301, 402, 2
1302, 403, 1
1303, 402, 2
1304, 403, 1
1305, 402, 2
1306, 403, 1
1307, 402, 2
1310, 403, 1
1311, 402, 2
1312, 404, 0
1313, 402, 2
1314, 401, 3
1315, 401, 3
1316, 401, 3
1317, 396, 8
1320, 400, 4
1321, 397, 7
1322, 402, 2
1323, 401, 3
1324, 400, 4
1325, 388, 16
1326, 399, 5
1327, 399, 5
1330, 398, 6
1331, 387, 17
1332, 397, 7
1333, 397, 7
1334, 395, 9
1335, 398, 6
1336, 388, 16
1337, 402, 2
1340, 403, 1
1341, 399, 5
1342, 393, 11
1343, 391, 13
1344, 397, 7
1345, 395, 9
1346, 398, 6
1347, 386, 18
1350, 403, 1
1351, 390, 14
1352, 387, 17
1353, 394, 10
1354, 390, 14
1355, 389, 15
1356, 387, 17
1357, 386, 18
1360, 402, 2
1361, 390, 14
1362, 398, 6
1363, 388, 16
1364, 390, 14
1365, 381, 23
1366, 386, 18
1367, 385, 19
1370, 402, 2
1371, 398, 6
1372, 404, 0
1373, 404, 0
1374, 403, 1
1375, 401, 3
1376, 390, 14
1377, 401, 3
1400, 402, 2
1401, 402, 2
1402, 402, 2
1403, 402, 2
1404, 402, 2
1405, 403, 1
1406, 399, 5
1407, 399, 5
1410, 402, 2
1411, 402, 2
1412, 401, 3
1413, 401, 3
1414, 401, 3
1415, 402, 2
1416, 401, 3
1417, 402, 2
1420, 401, 3
1421, 402, 2
1422, 402, 2
1423, 401, 3
1424, 400, 4
1425, 402, 2
1426, 401, 3
1427, 399, 5
1430, 402, 2
1431, 402, 2
1432, 401, 3
1433, 401, 3
1434, 401, 3
1435, 403, 1
1436, 402, 2
1437, 390, 14
1440, 402, 2
1441, 402, 2
1442, 402, 2
1443, 402, 2
1444, 401, 3
1445, 400, 4
1446, 402, 2
1447, 402, 2
1450, 401, 3
1451, 402, 2
1452, 402, 2
1453, 401, 3
1454, 401, 3
1455, 402, 2
1456, 398, 6
1457, 391, 13
1460, 402, 2
1461, 402, 2
1462, 401, 3
1463, 402, 2
1464, 401, 3
1465, 403, 1
1466, 401, 3
1467, 400, 4
1470, 402, 2
1471, 401, 3
1472, 402, 2
1473, 400, 4
1474, 400, 4
1475, 387, 17
1476, 401, 3
1477, 397, 7
1500, 402, 2
1501, 401, 3
1502, 400, 4
1503, 401, 3
1504, 401, 3
1505, 401, 3
1506, 184, 220
1507, 0, 404
1510, 401, 3
1511, 402, 2
1512, 402, 2
1513, 399, 5
1514, 401, 3
1515, 400, 4
1516, 224, 180
1517, 0, 404
1520, 401, 3
1521, 0, 404
1522, 401, 3
1523, 399, 5
1524, 399, 5
1525, 401, 3
1526, 227, 177
1527, 0, 404
1530, 403, 1
1531, 399, 5
1532, 400, 4
1533, 401, 3
1534, 401, 3
1535, 401, 3
1536, 230, 174
1537, 0, 404
1540, 400, 4
1541, 400, 4
1542, 402, 2
1543, 401, 3
1544, 399, 5
1545, 401, 3
1546, 237, 167
1547, 0, 404
1550, 399, 5
1551, 398, 6
1552, 398, 6
1553, 399, 5
1554, 398, 6
1555, 401, 3
1556, 245, 159
1557, 0, 404
1560, 400, 4
1561, 398, 6
1562, 400, 4
1563, 397, 7
1564, 397, 7
1565, 398, 6
1566, 261, 143
1567, 0, 404
1570, 401, 3
1571, 398, 6
1572, 400, 4
1573, 394, 10
1574, 400, 4
1575, 398, 6
1576, 241, 163
1577, 0, 404
1600, 400, 4
1601, 401, 3
1602, 401, 3
1603, 400, 4
1604, 401, 3
1605, 401, 3
1606, 400, 4
1607, 0, 404
1610, 400, 4
1611, 400, 4
1612, 400, 4
1613, 400, 4
1614, 401, 3
1615, 401, 3
1616, 399, 5
1617, 0, 404
1620, 401, 3
1621, 400, 4
1622, 400, 4
1623, 400, 4
1624, 401, 3
1625, 401, 3
1626, 401, 3
1627, 0, 404
1630, 400, 4
1631, 401, 3
1632, 400, 4
1633, 400, 4
1634, 401, 3
1635, 401, 3
1636, 401, 3
1637, 0, 404
1640, 400, 4
1641, 399, 5
1642, 400, 4
1643, 400, 4
1644, 401, 3
1645, 401, 3
1646, 401, 3
1647, 0, 404
1650, 399, 5
1651, 362, 42
1652, 402, 2
1653, 401, 3
1654, 402, 2
1655, 401, 3
1656, 364, 40
1657, 0, 404
1660, 399, 5
1661, 330, 74
1662, 400, 4
1663, 402, 2
1664, 400, 4
1665, 400, 4
1666, 332, 72
1667, 0, 404
1670, 401, 3
1671, 353, 51
1672, 398, 6
1673, 401, 3
1674, 402, 2
1675, 401, 3
1676, 233, 171
1677, 0, 404
1700, 403, 1
1701, 404, 0
1702, 403, 1
1703, 404, 0
1704, 404, 0
1705, 403, 1
1706, 404, 0
1707, 401, 3
1710, 402, 2
1711, 403, 1
1712, 404, 0
1713, 404, 0
1714, 403, 1
1715, 402, 2
1716, 403, 1
1717, 401, 3
1720, 402, 2
1721, 403, 1
1722, 403, 1
1723, 404, 0
1724, 403, 1
1725, 401, 3
1726, 403, 1
1727, 400, 4
1730, 403, 1
1731, 403, 1
1732, 404, 0
1733, 403, 1
1734, 403, 1
1735, 401, 3
1736, 403, 1
1737, 401, 3
1740, 402, 2
1741, 404, 0
1742, 404, 0
1743, 403, 1
1744, 403, 1
1745, 403, 1
1746, 403, 1
1747, 400, 4
1750, 402, 2
1751, 403, 1
1752, 404, 0
1753, 404, 0
1754, 403, 1
1755, 402, 2
1756, 404, 0
1757, 400, 4
1760, 402, 2
1761, 0, 404
1762, 404, 0
1763, 403, 1
1764, 403, 1
1765, 402, 2
1766, 403, 1
1767, 400, 4
1770, 403, 1
1771, 404, 0
1772, 404, 0
1773, 403, 1
1774, 403, 1
1775, 402, 2
1776, 402, 2
1777, 399, 5
1800, 403, 1
1801, 0, 404
1802, 400, 4
1803, 400, 4
1804, 401, 3
1805, 402, 2
1806, 402, 2
1807, 402, 2
1810, 404, 0
1811, 404, 0
1812, 400, 4
1813, 401, 3
1814, 400, 4
1815, 402, 2
1816, 402, 2
1817, 402, 2
1820, 403, 1
1821, 403, 1
1822, 403, 1
1823, 401, 3
1824, 400, 4
1825, 400, 4
1826, 401, 3
1827, 402, 2
1830, 402, 2
1831, 269, 135
1832, 403, 1
1833, 404, 0
1834, 402, 2
1835, 400, 4
1836, 401, 3
1837, 402, 2
1840, 403, 1
1841, 270, 134
1842, 403, 1
1843, 403, 1
1844, 403, 1
1845, 403, 1
1846, 402, 2
1847, 403, 1
1850, 403, 1
1851, 270, 134
1852, 403, 1
1853, 402, 2
1854, 404, 0
1855, 403, 1
1856, 403, 1
1857, 404, 0
1860, 402, 2
1861, 270, 134
1862, 401, 3
1863, 0, 404
1864, 403, 1
1865, 403, 1
1866, 403, 1
1867, 404, 0
1870, 402, 2
1871, 269, 135
1872, 402, 2
1873, 402, 2
1874, 403, 1
1875, 404, 0
1876, 404, 0
1877, 404, 0
1900, 0, 404
1901, 0, 404
1902, 0, 404
1903, 0, 404
1904, 0, 404
1905, 0, 404
1906, 0, 404
1907, 0, 404
1910, 374, 30
1911, 403, 1
1912, 403, 1
1913, 403, 1
1914, 403, 1
1915, 403, 1
1916, 403, 1
1917, 400, 4
1920, 363, 41
1921, 403, 1
1922, 403, 1
1923, 403, 1
1924, 403, 1
1925, 403, 1
1926, 403, 1
1927, 401, 3
1930, 360, 44
1931, 403, 1
1932, 403, 1
1933, 403, 1
1934, 403, 1
1935, 404, 0
1936, 402, 2
1937, 401, 3
1940, 354, 50
1941, 403, 1
1942, 403, 1
1943, 403, 1
1944, 403, 1
1945, 403, 1
1946, 403, 1
1947, 400, 4
1950, 338, 66
1951, 104, 300
1952, 403, 1
1953, 403, 1
1954, 403, 1
1955, 403, 1
1956, 403, 1
1957, 400, 4
1960, 0, 404
1961, 0, 404
1962, 402, 2
1963, 403, 1
1964, 403, 1
1965, 403, 1
1966, 0, 404
1967, 399, 5
1970, 0, 404
1971, 0, 404
1972, 144, 260
1973, 122, 282
1974, 89, 315
1975, 90, 314
1976, 0, 404
1977, 400, 4
2000, 402, 2
2001, 402, 2
2002, 403, 1
2003, 402, 2
2004, 402, 2
2005, 402, 2
2006, 402, 2
2007, 404, 0
2010, 402, 2
2011, 402, 2
2012, 401, 3
2013, 401, 3
2014, 402, 2
2015, 401, 3
2016, 0, 404
2017, 404, 0
2020, 402, 2
2021, 402, 2
2022, 401, 3
2023, 401, 3
2024, 401, 3
2025, 402, 2
2026, 402, 2
2027, 401, 3
2030, 402, 2
2031, 401, 3
2032, 402, 2
2033, 401, 3
2034, 402, 2
2035, 401, 3
2036, 401, 3
2037, 401, 3
2040, 401, 3
2041, 401, 3
2042, 402, 2
2043, 401, 3
2044, 402, 2
2045, 402, 2
2046, 402, 2
2047, 401, 3
2050, 402, 2
2051, 401, 3
2052, 402, 2
2053, 401, 3
2054, 401, 3
2055, 402, 2
2056, 402, 2
2057, 400, 4
2060, 403, 1
2061, 401, 3
2062, 401, 3
2063, 402, 2
2064, 403, 1
2065, 402, 2
2066, 401, 3
2067, 401, 3
2070, 403, 1
2071, 402, 2
2072, 403, 1
2073, 402, 2
2074, 402, 2
2075, 402, 2
2076, 402, 2
2077, 401, 3
2100, 400, 4
2101, 402, 2
2102, 402, 2
2103, 402, 2
2104, 401, 3
2105, 401, 3
2106, 402, 2
2107, 401, 3
2110, 400, 4
2111, 401, 3
2112, 402, 2
2113, 402, 2
2114, 401, 3
2115, 402, 2
2116, 403, 1
2117, 402, 2
2120, 402, 2
2121, 403, 1
2122, 402, 2
2123, 403, 1
2124, 401, 3
2125, 396, 8
2126, 402, 2
2127, 401, 3
2130, 402, 2
2131, 403, 1
2132, 402, 2
2133, 403, 1
2134, 402, 2
2135, 402, 2
2136, 401, 3
2137, 401, 3
2140, 402, 2
2141, 402, 2
2142, 401, 3
2143, 403, 1
2144, 402, 2
2145, 401, 3
2146, 402, 2
2147, 401, 3
2150, 400, 4
2151, 402, 2
2152, 402, 2
2153, 403, 1
2154, 401, 3
2155, 402, 2
2156, 403, 1
2157, 400, 4
2160, 402, 2
2161, 402, 2
2162, 402, 2
2163, 402, 2
2164, 401, 3
2165, 401, 3
2166, 401, 3
2167, 401, 3
2170, 402, 2
2171, 402, 2
2172, 402, 2
2173, 403, 1
2174, 402, 2
2175, 401, 3
2176, 401, 3
2177, 401, 3
2200, 401, 3
2201, 401, 3
2202, 401, 3
2203, 401, 3
2204, 402, 2
2205, 402, 2
2206, 402, 2
2207, 400, 4
2210, 402, 2
2211, 403, 1
2212, 401, 3
2213, 402, 2
2214, 401, 3
2215, 401, 3
2216, 401, 3
2217, 400, 4
2220, 401, 3
2221, 401, 3
2222, 402, 2
2223, 402, 2
2224, 401, 3
2225, 403, 1
2226, 403, 1
2227, 402, 2
2230, 402, 2
2231, 402, 2
2232, 402, 2
2233, 402, 2
2234, 402, 2
2235, 402, 2
2236, 402, 2
2237, 396, 8
2240, 402, 2
2241, 402, 2
2242, 402, 2
2243, 402, 2
2244, 402, 2
2245, 402, 2
2246, 400, 4
2247, 398, 6
2250, 402, 2
2251, 402, 2
2252, 402, 2
2253, 402, 2
2254, 402, 2
2255, 404, 0
2256, 399, 5
2257, 400, 4
2260, 402, 2
2261, 402, 2
2262, 401, 3
2263, 403, 1
2264, 403, 1
2265, 401, 3
2266, 392, 12
2267, 391, 13
2270, 402, 2
2271, 403, 1
2272, 403, 1
2273, 403, 1
2274, 404, 0
2275, 404, 0
2276, 400, 4
2277, 401, 3
2300, 0, 404
2301, 0, 404
2302, 0, 404
2303, 0, 404
2304, 0, 404
2305, 0, 404
2306, 0, 404
2307, 0, 404
2310, 102, 302
2311, 102, 302
2312, 102, 302
2313, 102, 302
2314, 102, 302
2315, 102, 302
2316, 102, 302
2317, 102, 302
2320, 102, 302
2321, 102, 302
2322, 102, 302
2323, 102, 302
2324, 175, 229
2325, 102, 302
2326, 102, 302
2327, 102, 302
2330, 102, 302
2331, 102, 302
2332, 102, 302
2333, 102, 302
2334, 156, 248
2335, 102, 302
2336, 108, 296
2337, 102, 302
2340, 102, 302
2341, 102, 302
2342, 102, 302
2343, 102, 302
2344, 102, 302
2345, 102, 302
2346, 102, 302
2347, 102, 302
2350, 102, 302
2351, 103, 301
2352, 102, 302
2353, 102, 302
2354, 102, 302
2355, 102, 302
2356, 219, 185
2357, 103, 301
2360, 102, 302
2361, 103, 301
2362, 113, 291
2363, 109, 295
2364, 102, 302
2365, 102, 302
2366, 197, 207
2367, 102, 302
2370, 0, 404
2371, 0, 404
2372, 0, 404
2373, 0, 404
2374, 0, 404
2375, 0, 404
2376, 0, 404
2377, 0, 404
2400, 402, 2
2401, 403, 1
2402, 404, 0
2403, 404, 0
2404, 403, 1
2405, 404, 0
2406, 404, 0
2407, 398, 6
2410, 401, 3
2411, 403, 1
2412, 403, 1
2413, 403, 1
2414, 403, 1
2415, 404, 0
2416, 403, 1
2417, 401, 3
2420, 401, 3
2421, 401, 3
2422, 403, 1
2423, 402, 2
2424, 404, 0
2425, 403, 1
2426, 403, 1
2427, 401, 3
2430, 400, 4
2431, 401, 3
2432, 402, 2
2433, 401, 3
2434, 402, 2
2435, 403, 1
2436, 403, 1
2437, 402, 2
2440, 400, 4
2441, 400, 4
2442, 400, 4
2443, 401, 3
2444, 401, 3
2445, 403, 1
2446, 403, 1
2447, 403, 1
2450, 401, 3
2451, 400, 4
2452, 400, 4
2453, 401, 3
2454, 400, 4
2455, 402, 2
2456, 402, 2
2457, 403, 1
2460, 399, 5
2461, 400, 4
2462, 399, 5
2463, 399, 5
2464, 401, 3
2465, 401, 3
2466, 401, 3
2467, 402, 2
2470, 401, 3
2471, 401, 3
2472, 402, 2
2473, 402, 2
2474, 402, 2
2475, 401, 3
2476, 401, 3
2477, 401, 3
2500, 402, 2
2501, 403, 1
2502, 402, 2
2503, 402, 2
2504, 401, 3
2505, 402, 2
2506, 402, 2
2507, 402, 2
2510, 402, 2
2511, 402, 2
2512, 401, 3
2513, 402, 2
2514, 402, 2
2515, 401, 3
2516, 402, 2
2517, 401, 3
2520, 402, 2
2521, 403, 1
2522, 402, 2
2523, 401, 3
2524, 401, 3
2525, 403, 1
2526, 402, 2
2527, 401, 3
2530, 403, 1
2531, 403, 1
2532, 402, 2
2533, 401, 3
2534, 402, 2
2535, 401, 3
2536, 402, 2
2537, 402, 2
2540, 402, 2
2541, 0, 404
2542, 402, 2
2543, 401, 3
2544, 402, 2
2545, 402, 2
2546, 401, 3
2547, 402, 2
2550, 402, 2
2551, 402, 2
2552, 402, 2
2553, 402, 2
2554, 402, 2
2555, 400, 4
2556, 401, 3
2557, 402, 2
2560, 401, 3
2561, 402, 2
2562, 402, 2
2563, 0, 404
2564, 401, 3
2565, 402, 2
2566, 402, 2
2567, 400, 4
2570, 402, 2
2571, 403, 1
2572, 403, 1
2573, 401, 3
2574, 402, 2
2575, 402, 2
2576, 402, 2
2577, 401, 3
2600, 0, 404
2601, 403, 1
2602, 404, 0
2603, 404, 0
2604, 403, 1
2605, 404, 0
2606, 404, 0
2607, 403, 1
2610, 403, 1
2611, 403, 1
2612, 403, 1
2613, 403, 1
2614, 403, 1
2615, 404, 0
2616, 404, 0
2617, 403, 1
2620, 403, 1
2621, 403, 1
2622, 404, 0
